interaction_id,user_id,movie_id,movie_title,interaction_type,rating,review_text,timestamp,device,user_archetype
7894,198,578,Jaws,rating,3.0,,2025-01-23T19:52:08,android,horror_thriller
7912,198,1010755,The Strangers: Chapter 3,rating,3.0,,2025-03-03T03:34:51,ios,horror_thriller
7893,198,3933,Corpse Bride,rating,4.0,Liked the storyline and characters.,2025-03-25T00:06:01,android,horror_thriller
7898,198,16617,Mindhunters,rating,2.0,,2025-05-21T14:15:20,android,horror_thriller
7905,198,9386,In the Line of Fire,review,5.0,Strong film with good pacing.,2025-08-08T12:07:05,android,horror_thriller
7914,198,26389,From Paris with Love,view,,,2025-09-18T06:33:06,web,horror_thriller
7913,198,969492,Land of Bad,rating,4.0,,2025-10-02T13:34:56,android,horror_thriller
7904,198,1475490,The Calling Witch,watchlist,,,2025-10-24T13:55:16,ios,horror_thriller
7896,198,764,The Evil Dead,rating,3.0,,2025-12-25T12:11:25,ios,horror_thriller
7892,198,1042834,Eden,watchlist,,,2026-02-19T09:26:14,android,horror_thriller
7907,198,1029281,Strange Darling,rating,4.0,,2026-03-08T09:50:28,android,horror_thriller
7900,198,792,Platoon,review,3.0,"Decent, but not memorable.",2026-03-26T06:19:55,ios,horror_thriller
7925,199,37135,Tarzan,rating,4.0,,2024-01-17T16:42:10,ios,mixed_viewer
7920,199,314365,Spotlight,watchlist,,,2024-04-19T12:10:08,ios,mixed_viewer
7942,199,68735,Warcraft,watchlist,,,2024-06-11T07:29:30,android,mixed_viewer
7919,199,11631,Mamma Mia!,watchlist,,,2024-07-12T21:53:38,ios,mixed_viewer
7927,199,80785,Amazon Jail,view,,,2024-08-12T03:21:22,web,mixed_viewer
7932,199,306819,The Danish Girl,watchlist,,,2024-08-18T08:25:37,android,mixed_viewer
7930,199,118379,Viva Erotica,view,,,2024-08-21T00:50:50,android,mixed_viewer
7933,199,8656,Deep Impact,rating,2.0,,2024-08-23T07:52:35,ios,mixed_viewer
7916,199,10316,The Ides of March,rating,4.0,,2024-09-28T16:39:49,ios,mixed_viewer
7943,199,619730,Don't Worry Darling,rating,3.0,,2024-11-08T12:19:22,web,mixed_viewer
7931,199,72710,The Host,view,,,2024-11-11T03:13:54,ios,mixed_viewer
7915,199,474350,It Chapter Two,rating,3.0,,2024-11-25T19:50:02,android,mixed_viewer
7922,199,1137047,West Sex Journey 2,view,,,2025-02-14T20:55:15,android,mixed_viewer
7923,199,9462,The Way of the Dragon,rating,3.0,,2025-03-25T15:13:24,android,mixed_viewer
7938,199,80,Before Sunset,rating,4.0,Liked the storyline and characters.,2025-03-27T06:25:53,android,mixed_viewer
7944,199,8358,Cast Away,watchlist,,,2025-06-20T07:59:39,android,mixed_viewer
7928,199,1049471,Outcome,rating,1.0,,2025-06-23T20:47:23,web,mixed_viewer
7921,199,39324,Dragon Ball Z: The History of Trunks,rating,3.0,,2025-07-04T09:04:34,ios,mixed_viewer
7937,199,6957,The 40 Year Old Virgin,rating,4.0,,2025-07-09T17:10:29,android,mixed_viewer
7924,199,331576,SPL 2: A Time for Consequences,rating,5.0,,2025-08-13T02:19:52,android,mixed_viewer
7941,199,1316147,Grand Prix of Europe,rating,5.0,,2025-08-26T22:49:34,ios,mixed_viewer
7929,199,910371,Hell Dogs,rating,3.0,,2025-09-14T17:04:51,ios,mixed_viewer
7940,199,845781,Red One,rating,5.0,,2025-11-19T19:41:51,ios,mixed_viewer
7917,199,587807,Tom & Jerry,rating,4.0,,2025-12-04T06:01:55,android,mixed_viewer
7936,199,420821,Chip 'n Dale: Rescue Rangers,rating,3.0,,2025-12-06T21:12:26,ios,mixed_viewer
7918,199,82693,Silver Linings Playbook,rating,4.0,Liked the storyline and characters.,2026-02-07T16:00:39,web,mixed_viewer
7939,199,70006,Never Back Down 2: The Beatdown,review,3.0,"Decent, but not memorable.",2026-02-07T21:39:01,ios,mixed_viewer
7926,199,1317149,I Swear,review,4.0,Strong film with good pacing.,2026-02-15T08:57:17,ios,mixed_viewer
7935,199,254320,The Lobster,rating,4.0,,2026-02-26T02:11:03,web,mixed_viewer
7934,199,228194,The Hundred-Foot Journey,view,,,2026-04-20T06:48:53,ios,mixed_viewer
7959,200,746,The Last Emperor,watchlist,,,2024-01-19T03:07:52,android,classic_drama
7957,200,2671,Ring,rating,3.0,,2024-01-29T13:20:14,web,classic_drama
7952,200,239526,Buddha 2: The Endless Journey,watchlist,,,2024-02-14T20:28:14,web,classic_drama
7946,200,80278,The Impossible,review,5.0,Strong film with good pacing.,2024-05-09T20:34:19,ios,classic_drama
7947,200,9477,King Arthur,rating,2.0,Did not connect with this one.,2024-06-01T22:02:46,android,classic_drama
7949,200,1222248,Number 24,rating,4.0,,2024-07-01T03:22:35,web,classic_drama
7951,200,152532,Dallas Buyers Club,rating,3.0,,2024-07-10T00:39:45,ios,classic_drama
7967,200,617653,The Last Duel,rating,5.0,,2024-08-24T03:34:33,android,classic_drama
7948,200,1271,300,rating,4.0,,2024-10-09T16:45:55,ios,classic_drama
7950,200,921,Cinderella Man,rating,5.0,,2024-11-11T08:17:04,android,classic_drama
7960,200,119450,Dawn of the Planet of the Apes,rating,4.0,,2024-12-03T16:12:30,android,classic_drama
7966,200,1637,Speed,rating,4.0,,2024-12-14T22:26:41,ios,classic_drama
7978,200,1400743,DJ Ahmet,rating,5.0,,2024-12-21T22:37:50,android,classic_drama
7956,200,873,The Color Purple,rating,4.0,,2024-12-25T11:57:18,ios,classic_drama
7965,200,693,Meet the Fockers,rating,3.0,,2025-02-03T08:36:21,android,classic_drama
7971,200,77805,Lovelace,rating,3.0,,2025-04-01T23:02:49,ios,classic_drama
7974,200,9665,Glory,rating,5.0,Liked the storyline and characters.,2025-04-02T02:42:25,web,classic_drama
7961,200,321697,Steve Jobs,watchlist,,,2025-04-28T00:52:35,android,classic_drama
7962,200,514921,The Aeronauts,rating,4.0,,2025-05-09T01:28:27,android,classic_drama
7969,200,197,Braveheart,view,,,2025-05-21T13:06:30,android,classic_drama
7976,200,1883,Malcolm X,rating,4.0,,2025-06-14T02:15:26,android,classic_drama
7963,200,855,Black Hawk Down,rating,3.0,,2025-07-06T16:15:01,android,classic_drama
7970,200,531876,The Outpost,review,3.0,"Decent, but not memorable.",2025-07-07T16:25:34,ios,classic_drama
7954,200,11422,Midway,rating,4.0,,2025-07-29T16:02:52,ios,classic_drama
7972,200,7555,Rambo,watchlist,,,2025-09-06T14:25:54,ios,classic_drama
7975,200,467244,The Zone of Interest,rating,4.0,,2025-09-15T04:25:26,ios,classic_drama
7955,200,1084736,The Count of Monte Cristo,rating,3.0,,2025-09-16T10:55:32,ios,classic_drama
7968,200,188222,Entourage,rating,4.0,,2025-11-18T00:33:57,android,classic_drama
7964,200,972533,Last Breath,watchlist,,,2026-01-12T01:20:34,android,classic_drama
7973,200,664280,David Attenborough: A Life on Our Planet,rating,5.0,,2026-01-20T03:23:18,ios,classic_drama
7945,200,1439660,Fukushima: A Nuclear Nightmare,rating,4.0,,2026-01-28T15:16:22,android,classic_drama
7953,200,1412646,Kesari Veer,rating,5.0,,2026-02-09T04:30:03,android,classic_drama
7977,200,157350,Divergent,watchlist,,,2026-02-11T09:56:35,android,classic_drama
7958,200,1825,Over the Top,watchlist,,,2026-03-31T05:06:18,web,classic_drama
8001,201,799379,Project Wolf Hunting,watchlist,,,2024-02-12T07:26:25,android,horror_thriller
7985,201,840705,Blink Twice,rating,3.0,,2024-03-20T06:08:27,android,horror_thriller
7983,201,745881,The Medium,watchlist,,,2024-04-06T18:12:50,ios,horror_thriller
7979,201,395992,Life,view,,,2024-04-22T02:08:55,android,horror_thriller
7993,201,763788,Dangerous,rating,4.0,Liked the storyline and characters.,2024-08-16T16:39:37,ios,horror_thriller
7995,201,217,Indiana Jones and the Kingdom of the Crystal Skull,rating,3.0,,2024-08-21T09:16:04,android,horror_thriller
7997,201,968051,The Nun II,rating,3.0,,2024-11-29T02:22:48,ios,horror_thriller
7996,201,17692,Jaws 3-D,rating,3.0,,2024-12-03T16:42:14,web,horror_thriller
7994,201,65754,The Girl with the Dragon Tattoo,rating,3.0,,2025-01-17T04:42:27,ios,horror_thriller
7992,201,1316147,Grand Prix of Europe,rating,5.0,,2025-01-24T14:16:44,android,horror_thriller
7980,201,11427,Dead End,watchlist,,,2025-01-24T18:15:35,ios,horror_thriller
7988,201,2503,The Bourne Ultimatum,view,,,2025-02-03T15:54:09,android,horror_thriller
7991,201,615173,The Witch: Part 2. The Other One,rating,5.0,Liked the storyline and characters.,2025-04-08T01:16:07,android,horror_thriller
7981,201,9277,The Sting,rating,5.0,,2025-04-26T23:13:19,web,horror_thriller
7987,201,1893,Star Wars: Episode I - The Phantom Menace,rating,4.0,,2025-05-08T15:25:35,android,horror_thriller
7999,201,1211876,Thanksgiving 2,rating,1.0,,2025-07-06T14:18:24,android,horror_thriller
7990,201,1152511,Call Me Alma,rating,3.0,,2025-09-24T09:51:22,android,horror_thriller
7986,201,1232289,Society of the Snow: Who Were We on the Mountain?,rating,4.0,,2025-11-05T12:17:06,ios,horror_thriller
8000,201,9730,Friday the 13th: The Final Chapter,rating,4.0,,2025-11-12T12:43:48,ios,horror_thriller
7984,201,2501,The Bourne Identity,rating,3.0,,2025-12-17T03:59:51,ios,horror_thriller
7989,201,298,Ocean's Thirteen,rating,4.0,,2026-03-11T20:47:48,ios,horror_thriller
7998,201,8845,Under Siege,rating,1.0,,2026-04-24T19:45:47,android,horror_thriller
7982,201,241863,As the Gods Will,watchlist,,,2026-04-30T07:28:57,ios,horror_thriller
8042,202,406759,Moonfall,rating,3.0,,2024-02-06T17:08:52,android,sci_fi_fantasy
8047,202,402431,Wicked,watchlist,,,2024-02-20T14:09:51,android,sci_fi_fantasy
8036,202,81,Nausicaä of the Valley of the Wind,rating,4.0,,2024-02-22T13:33:24,android,sci_fi_fantasy
8050,202,961323,Nimona,rating,4.0,,2024-02-28T16:47:06,ios,sci_fi_fantasy
8048,202,158852,Tomorrowland,watchlist,,,2024-03-01T00:17:35,ios,sci_fi_fantasy
8033,202,297,Meet Joe Black,rating,5.0,,2024-03-19T07:14:24,android,sci_fi_fantasy
8002,202,1033462,Bureau 749,watchlist,,,2024-03-20T22:39:23,android,sci_fi_fantasy
8038,202,1083637,Kantara - A Legend: Chapter 1,watchlist,,,2024-05-03T03:32:43,ios,sci_fi_fantasy
8027,202,34584,The NeverEnding Story,view,,,2024-05-28T03:24:26,ios,sci_fi_fantasy
8013,202,564,The Mummy,rating,3.0,,2024-05-29T22:25:24,android,sci_fi_fantasy
8040,202,12144,The Land Before Time,rating,4.0,Liked the storyline and characters.,2024-06-14T15:49:25,android,sci_fi_fantasy
8017,202,435,The Day After Tomorrow,rating,4.0,Liked the storyline and characters.,2024-06-19T09:39:45,android,sci_fi_fantasy
8020,202,502416,Ma,rating,3.0,,2024-07-24T01:07:03,android,sci_fi_fantasy
8007,202,1175942,The Bad Guys 2,rating,4.0,,2024-07-30T13:11:58,ios,sci_fi_fantasy
8045,202,111,Scarface,rating,4.0,,2024-07-31T03:13:25,android,sci_fi_fantasy
8034,202,291805,Now You See Me 2,rating,3.0,,2024-08-18T13:54:18,android,sci_fi_fantasy
8003,202,931285,Mortal Kombat II,watchlist,,,2024-08-27T03:05:36,android,sci_fi_fantasy
8005,202,135397,Jurassic World,view,,,2024-10-02T05:15:32,android,sci_fi_fantasy
8029,202,299054,Expend4bles,rating,3.0,,2024-10-22T09:33:11,android,sci_fi_fantasy
8046,202,71172,Gintama: The Movie,rating,5.0,Liked the storyline and characters.,2024-10-30T00:29:41,android,sci_fi_fantasy
8006,202,49730,Red Riding Hood,rating,3.0,,2024-11-11T06:43:17,ios,sci_fi_fantasy
8004,202,334533,Captain Fantastic,rating,2.0,,2024-11-23T15:01:26,android,sci_fi_fantasy
8026,202,1425045,Brick,rating,2.0,,2024-12-03T01:41:40,android,sci_fi_fantasy
8024,202,52446,"You're the Greatest, Charlie Brown",view,,,2024-12-24T02:24:49,ios,sci_fi_fantasy
8015,202,359724,Ford v Ferrari,rating,4.0,,2024-12-27T01:44:46,android,sci_fi_fantasy
8051,202,39323,Dragon Ball Z: Bardock - The Father of Goku,watchlist,,,2025-01-12T07:07:23,ios,sci_fi_fantasy
8032,202,1278853,Woodwalkers 2,watchlist,,,2025-01-27T18:02:39,ios,sci_fi_fantasy
8044,202,9392,The Descent,rating,4.0,,2025-02-06T02:04:39,android,sci_fi_fantasy
8030,202,762,Monty Python and the Holy Grail,watchlist,,,2025-02-18T14:43:02,android,sci_fi_fantasy
8011,202,1068452,Hi Nanna,rating,4.0,,2025-03-02T13:20:20,ios,sci_fi_fantasy
8014,202,604,The Matrix Reloaded,rating,5.0,,2025-04-03T04:08:59,web,sci_fi_fantasy
8019,202,581392,Peninsula,view,,,2025-04-24T04:16:55,android,sci_fi_fantasy
8009,202,16859,Kiki's Delivery Service,rating,3.0,,2025-05-24T00:37:20,ios,sci_fi_fantasy
8049,202,9016,Treasure Planet,rating,3.0,,2025-05-26T04:17:25,android,sci_fi_fantasy
8041,202,1326106,Kaiju No. 8: Mission Recon,rating,5.0,,2025-06-02T12:57:51,android,sci_fi_fantasy
8023,202,10340,Lady and the Tramp,rating,3.0,,2025-06-13T01:13:04,android,sci_fi_fantasy
8016,202,842924,The Life of Chuck,rating,5.0,,2025-06-13T10:51:26,android,sci_fi_fantasy
8043,202,14869,G.I. Joe: The Rise of Cobra,watchlist,,,2025-06-20T00:40:45,ios,sci_fi_fantasy
8021,202,12599,Pokémon the Movie 2000,rating,3.0,,2025-07-21T09:00:01,android,sci_fi_fantasy
8031,202,122917,The Hobbit: The Battle of the Five Armies,rating,5.0,,2025-11-05T17:05:34,ios,sci_fi_fantasy
8025,202,68,Brazil,watchlist,,,2025-11-12T01:41:51,ios,sci_fi_fantasy
8022,202,13494,Red Sonja,rating,4.0,Liked the storyline and characters.,2025-11-27T00:33:40,android,sci_fi_fantasy
8035,202,87827,Life of Pi,review,2.0,"Decent, but not memorable.",2025-11-27T01:52:55,web,sci_fi_fantasy
8008,202,8810,Mad Max 2,watchlist,,,2025-12-21T23:00:16,android,sci_fi_fantasy
8037,202,975511,The Return,watchlist,,,2026-01-07T20:37:24,ios,sci_fi_fantasy
8028,202,37136,The Naked Gun: From the Files of Police Squad!,rating,4.0,,2026-02-26T00:38:59,ios,sci_fi_fantasy
8018,202,1599090,Skyscraper Live,rating,3.0,,2026-03-16T13:58:21,ios,sci_fi_fantasy
8010,202,848326,Rebel Moon - Part One: A Child of Fire,view,,,2026-03-23T18:27:46,android,sci_fi_fantasy
8039,202,8367,Robin Hood: Prince of Thieves,rating,4.0,,2026-04-11T23:15:57,ios,sci_fi_fantasy
8012,202,10193,Toy Story 3,review,4.0,Strong film with good pacing.,2026-04-19T18:32:51,android,sci_fi_fantasy
8085,203,303903,Pokémon the Movie: Diancie and the Cocoon of Destruction,rating,3.0,,2024-02-03T21:28:04,android,mainstream_action
8077,203,331576,SPL 2: A Time for Consequences,rating,5.0,,2024-04-06T21:54:33,ios,mainstream_action
8071,203,552178,Dark Waters,rating,4.0,,2024-04-10T06:07:41,ios,mainstream_action
8064,203,413594,Sword Art Online the Movie: Ordinal Scale,rating,4.0,,2024-05-03T04:41:33,ios,mainstream_action
8061,203,10501,The Road to El Dorado,rating,4.0,,2024-06-05T06:46:04,android,mainstream_action
8052,203,9477,King Arthur,watchlist,,,2024-06-25T18:46:25,ios,mainstream_action
8080,203,338762,Bloodshot,watchlist,,,2024-07-15T17:44:56,ios,mainstream_action
8082,203,72545,Journey 2: The Mysterious Island,rating,3.0,,2024-08-30T03:11:25,ios,mainstream_action
8083,203,25602,Ninja,rating,3.0,,2024-10-03T21:32:51,ios,mainstream_action
8072,203,645710,The Voyeurs,watchlist,,,2024-10-20T11:32:19,android,mainstream_action
8078,203,28211,Chloe,rating,3.0,,2024-11-16T18:34:08,android,mainstream_action
8075,203,430447,Mary and The Witch's Flower,rating,5.0,,2024-12-02T02:16:12,android,mainstream_action
8070,203,10681,WALL·E,rating,4.0,,2025-01-01T22:36:58,android,mainstream_action
8067,203,663,Saw IV,rating,4.0,,2025-01-21T07:34:55,android,mainstream_action
8060,203,10865,Atlantis: The Lost Empire,rating,3.0,,2025-02-09T16:18:59,ios,mainstream_action
8063,203,1637,Speed,rating,4.0,,2025-03-20T08:24:22,android,mainstream_action
8065,203,102497,My Sister My Love,rating,3.0,,2025-04-02T05:07:26,ios,mainstream_action
8076,203,37308,100 Rifles,rating,3.0,,2025-04-05T18:22:57,web,mainstream_action
8059,203,781732,Animal,view,,,2025-04-12T00:50:24,android,mainstream_action
8073,203,533,Wallace & Gromit: The Curse of the Were-Rabbit,rating,5.0,,2025-06-04T02:14:32,android,mainstream_action
8056,203,948,Halloween,rating,5.0,,2025-07-31T00:06:19,android,mainstream_action
8057,203,826749,Fortress,rating,2.0,,2025-09-13T07:00:42,android,mainstream_action
8066,203,1542,Office Space,watchlist,,,2025-09-27T23:58:20,android,mainstream_action
8079,203,375588,Robin Hood,view,,,2025-10-03T12:06:21,android,mainstream_action
8086,203,948549,Love Lies Bleeding,rating,4.0,,2025-10-25T07:33:34,android,mainstream_action
8074,203,1266798,Dog 51,rating,4.0,,2025-11-16T03:53:54,android,mainstream_action
8053,203,288,High Noon,watchlist,,,2025-12-08T02:38:31,android,mainstream_action
8058,203,502356,The Super Mario Bros. Movie,rating,4.0,Liked the storyline and characters.,2025-12-12T21:09:44,ios,mainstream_action
8054,203,15080,Only Yesterday,rating,4.0,,2025-12-31T22:46:12,android,mainstream_action
8068,203,468816,The Rising Hawk,watchlist,,,2026-01-15T03:10:11,android,mainstream_action
8084,203,1429738,Tee Yai: Born to Be Bad,watchlist,,,2026-02-08T05:02:35,android,mainstream_action
8055,203,972533,Last Breath,rating,4.0,,2026-03-01T07:22:41,android,mainstream_action
8062,203,970347,The Killer,rating,2.0,,2026-03-22T03:02:36,android,mainstream_action
8081,203,51608,The Man from Nowhere,watchlist,,,2026-04-29T03:01:30,ios,mainstream_action
8069,203,511987,Crawl,view,,,2026-05-01T02:29:01,ios,mainstream_action
8092,204,8271,Disturbia,watchlist,,,2024-01-08T06:32:16,android,crime_mystery
8088,204,360784,Hidden,watchlist,,,2024-01-28T04:33:59,ios,crime_mystery
8090,204,675319,Zone 414,watchlist,,,2024-04-25T13:40:54,android,crime_mystery
8089,204,45202,The Housemaid,rating,2.0,,2024-05-14T11:17:14,web,crime_mystery
8103,204,1340110,Redux Redux,view,,,2024-06-25T06:25:37,ios,crime_mystery
8099,204,1522923,Safe House,rating,4.0,Liked the storyline and characters.,2024-07-11T03:14:14,android,crime_mystery
8091,204,1269732,The Legend of Condor Hero: What is Love,rating,4.0,,2024-07-24T01:44:18,android,crime_mystery
8093,204,1371789,Lick,watchlist,,,2024-08-04T05:21:34,web,crime_mystery
8105,204,6537,The Orphanage,view,,,2024-08-09T20:21:56,ios,crime_mystery
8087,204,1089,Point Break,watchlist,,,2024-10-03T12:15:15,ios,crime_mystery
8095,204,47327,Drive Angry,rating,3.0,,2025-01-30T17:25:42,android,crime_mystery
8109,204,1144911,Skincare,rating,3.0,,2025-02-11T10:18:50,android,crime_mystery
8107,204,1242434,Highest 2 Lowest,rating,2.0,,2025-02-17T15:33:48,android,crime_mystery
8108,204,60495,Guardian,view,,,2025-02-26T14:17:36,android,crime_mystery
8101,204,560057,The Sea Beast,view,,,2025-04-05T11:15:07,ios,crime_mystery
8097,204,2330,Taxi,rating,5.0,,2025-04-17T11:10:41,android,crime_mystery
8102,204,9334,The Scorpion King,rating,3.0,,2025-06-20T23:34:17,android,crime_mystery
8104,204,10730,King Kong,view,,,2025-08-16T08:06:38,ios,crime_mystery
8098,204,117,The Untouchables,rating,5.0,,2025-10-03T06:11:34,android,crime_mystery
8094,204,505026,Death on the Nile,rating,3.0,,2025-10-06T22:15:13,android,crime_mystery
8096,204,11428,Sleepwalkers,rating,4.0,,2025-11-16T22:36:42,android,crime_mystery
8106,204,400155,Hotel Transylvania 3: Summer Vacation,rating,3.0,,2026-01-13T16:46:07,ios,crime_mystery
8100,204,514999,Murder Mystery,rating,3.0,,2026-01-21T02:16:42,android,crime_mystery
8133,205,891644,Zero,watchlist,,,2024-01-19T05:15:17,android,horror_thriller
8118,205,11237,Anacondas: The Hunt for the Blood Orchid,rating,2.0,Did not connect with this one.,2024-01-19T06:58:59,ios,horror_thriller
8138,205,1027535,Slasher,view,,,2024-01-22T09:20:26,web,horror_thriller
8142,205,1368166,The Housemaid,rating,4.0,,2024-01-23T00:41:41,ios,horror_thriller
8110,205,1103,Escape from New York,view,,,2024-02-04T17:56:20,ios,horror_thriller
8117,205,249397,Nymphomaniac: Vol. II,view,,,2024-03-16T13:55:18,ios,horror_thriller
8139,205,138843,The Conjuring,rating,4.0,Liked the storyline and characters.,2024-04-20T01:08:10,android,horror_thriller
8137,205,134637,Guns and Guitars,watchlist,,,2024-04-25T11:20:10,android,horror_thriller
8111,205,4934,Firecreek,rating,5.0,,2024-05-30T10:51:48,android,horror_thriller
8122,205,1293286,Gunslingers,rating,3.0,,2024-06-27T12:56:56,ios,horror_thriller
8120,205,974573,Another Simple Favor,rating,5.0,Liked the storyline and characters.,2024-06-27T20:30:09,web,horror_thriller
8130,205,713704,Evil Dead Rise,review,2.0,"Decent, but not memorable.",2024-10-14T04:10:25,android,horror_thriller
8124,205,392,Chocolat,rating,3.0,,2024-11-18T14:23:47,ios,horror_thriller
8128,205,840464,Greenland 2: Migration,rating,3.0,,2024-11-27T18:41:28,android,horror_thriller
8121,205,1601243,Oscar Shaw,rating,4.0,,2024-12-09T19:39:10,web,horror_thriller
8140,205,1159831,The Bride!,rating,3.0,,2024-12-30T04:46:09,ios,horror_thriller
8144,205,1844,Entrapment,rating,3.0,,2025-01-02T17:15:50,ios,horror_thriller
8116,205,1116201,Iron Lung,rating,5.0,,2025-01-25T06:03:28,ios,horror_thriller
8119,205,257445,Goosebumps,rating,2.0,,2025-02-18T03:05:09,ios,horror_thriller
8131,205,223319,Lucky Sky Diamond,rating,2.0,,2025-03-14T01:24:37,android,horror_thriller
8123,205,560144,Skylines,rating,4.0,,2025-05-17T09:25:40,android,horror_thriller
8127,205,424139,Halloween,rating,5.0,Liked the storyline and characters.,2025-07-12T08:27:50,android,horror_thriller
8132,205,10747,The Outlaw Josey Wales,rating,4.0,,2025-08-07T21:27:09,android,horror_thriller
8112,205,11596,Wes Craven's New Nightmare,rating,3.0,,2025-08-22T10:22:07,android,horror_thriller
8143,205,1188843,Endless Summer Syndrome,view,,,2025-08-28T07:31:31,ios,horror_thriller
8129,205,272,Batman Begins,rating,4.0,Liked the storyline and characters.,2025-09-13T18:45:12,android,horror_thriller
8141,205,1498,Teenage Mutant Ninja Turtles,rating,4.0,,2025-09-29T14:01:38,ios,horror_thriller
8135,205,8329,[REC],rating,5.0,,2025-10-03T18:00:54,android,horror_thriller
8136,205,282035,The Mummy,rating,3.0,,2025-11-24T02:29:24,web,horror_thriller
8126,205,205596,The Imitation Game,view,,,2026-02-02T09:00:52,android,horror_thriller
8114,205,57201,The Lone Ranger,rating,3.0,,2026-02-02T10:52:38,ios,horror_thriller
8115,205,1408208,Exit 8,view,,,2026-03-03T14:01:05,web,horror_thriller
8113,205,23496,The Compleat Al,rating,3.0,,2026-03-14T17:45:54,ios,horror_thriller
8125,205,12106,The Quick and the Dead,rating,5.0,,2026-03-27T13:14:12,ios,horror_thriller
8134,205,511987,Crawl,view,,,2026-04-13T08:36:51,web,horror_thriller
8148,206,44741,Malicious,rating,3.0,,2024-02-23T13:11:36,android,mixed_viewer
8161,206,756,Fantasia,rating,4.0,,2024-03-05T18:00:58,android,mixed_viewer
8188,206,15472,The Girl with the Dragon Tattoo,rating,4.0,Liked the storyline and characters.,2024-06-01T19:00:04,android,mixed_viewer
8170,206,79871,Crazy Love,rating,4.0,,2024-06-18T17:58:42,ios,mixed_viewer
8171,206,66245,Arunachalam,view,,,2024-07-06T03:19:07,android,mixed_viewer
8146,206,455476,Knights of the Zodiac,view,,,2024-07-07T09:57:18,web,mixed_viewer
8164,206,28178,Hachi: A Dog's Tale,watchlist,,,2024-07-10T06:11:38,android,mixed_viewer
8157,206,1015539,Santastein,rating,4.0,,2024-07-14T01:55:17,ios,mixed_viewer
8167,206,239571,The Best of Me,rating,5.0,Liked the storyline and characters.,2024-08-07T08:12:32,android,mixed_viewer
8186,206,373879,One Piece: Adventure of Nebulandia,rating,4.0,,2024-08-16T17:29:39,android,mixed_viewer
8182,206,6477,Alvin and the Chipmunks,rating,3.0,,2024-08-31T05:22:39,android,mixed_viewer
8183,206,555604,Guillermo del Toro's Pinocchio,rating,4.0,,2024-09-01T08:23:31,ios,mixed_viewer
8187,206,58,Pirates of the Caribbean: Dead Man's Chest,watchlist,,,2024-09-21T06:59:34,android,mixed_viewer
8145,206,293,A River Runs Through It,watchlist,,,2024-10-31T06:15:01,android,mixed_viewer
8181,206,615777,Babylon,rating,5.0,,2024-11-26T17:47:17,android,mixed_viewer
8174,206,1228891,Pegasus 2,rating,4.0,,2024-12-03T03:01:09,ios,mixed_viewer
8168,206,70435,Haywire,rating,4.0,Liked the storyline and characters.,2024-12-30T10:48:02,android,mixed_viewer
8160,206,1302011,Init,rating,4.0,,2025-01-18T10:56:11,android,mixed_viewer
8147,206,708,The Living Daylights,rating,3.0,,2025-01-23T05:59:27,ios,mixed_viewer
8173,206,736526,Troll,watchlist,,,2025-02-01T14:52:23,android,mixed_viewer
8169,206,843342,Hamlet,review,,"Decent, but not memorable.",2025-02-10T22:52:42,android,mixed_viewer
8158,206,80035,The Watch,rating,3.0,,2025-04-15T18:20:32,ios,mixed_viewer
8162,206,311324,The Great Wall,rating,4.0,Liked the storyline and characters.,2025-04-18T01:37:00,android,mixed_viewer
8149,206,397469,New Folder 2,rating,3.0,,2025-04-21T18:56:28,ios,mixed_viewer
8163,206,12233,Oliver & Company,rating,3.0,,2025-04-30T16:22:10,android,mixed_viewer
8151,206,1830,Lord of War,watchlist,,,2025-05-01T01:21:18,android,mixed_viewer
8165,206,354279,Charming,rating,2.0,,2025-05-13T18:29:18,android,mixed_viewer
8156,206,476292,Maquia: When the Promised Flower Blooms,watchlist,,,2025-06-01T18:32:20,android,mixed_viewer
8172,206,11423,Memories of Murder,rating,5.0,,2025-07-25T13:58:11,android,mixed_viewer
8179,206,284054,Black Panther,rating,3.0,,2025-08-09T16:12:10,web,mixed_viewer
8152,206,522627,The Gentlemen,rating,3.0,,2025-09-05T20:05:17,android,mixed_viewer
8177,206,314,Catwoman,review,2.0,"Decent, but not memorable.",2025-09-13T12:21:53,ios,mixed_viewer
8175,206,637,Life Is Beautiful,rating,5.0,Liked the storyline and characters.,2025-09-15T23:16:23,web,mixed_viewer
8150,206,1125257,Freakier Friday,view,,,2025-10-07T09:26:29,android,mixed_viewer
8155,206,1278101,Big World,rating,5.0,,2025-10-09T00:41:12,ios,mixed_viewer
8153,206,265177,Mommy,rating,4.0,Liked the storyline and characters.,2025-10-28T15:32:12,android,mixed_viewer
8180,206,1274214,Papa Zola: The Movie,rating,5.0,,2025-11-15T08:10:38,ios,mixed_viewer
8184,206,5925,The Great Escape,rating,3.0,,2025-12-09T17:21:00,ios,mixed_viewer
8178,206,433157,One Piece: Heart of Gold,watchlist,,,2025-12-18T05:25:12,ios,mixed_viewer
8176,206,97630,Zero Dark Thirty,rating,2.0,,2026-01-03T03:02:54,android,mixed_viewer
8185,206,1068452,Hi Nanna,rating,4.0,,2026-02-02T07:21:45,ios,mixed_viewer
8154,206,399055,The Shape of Water,view,,,2026-03-05T17:25:05,android,mixed_viewer
8166,206,85877,The 33D Invader,rating,3.0,,2026-03-07T21:05:13,ios,mixed_viewer
